"ANIO_REG","TRIMESTRE","FOLIO","TIPO_VIV","MAT_PARED","MAT_TECHOS","MAT_PISOS","ANTIGUEDAD","COCINA","COCINA_DOR","CUART_DORM","NUM_CUARTO","DISP_AGUA","DOTAC_AGUA","EXCUSADO","USO_COMPAR","SANIT_AGUA","DRENAJE","DISP_ELECT","POTENCIA","FOCOS_AHOR","FOCOS_INCA","COMBUSTIBL","ESTUFA_CHI","ELI_BASURA","LAVADERO","FREGADERO","REGADERA","TINACO_AZO","CISTERNA","PILETA","CALENTADOR","MEDIDOR_LU","BOMBA_AGUA","TANQUE_GAS","AIRE_ACOND","CALEFACC","CHIMENEA","REPAR_PARD","REPAR_TECH","REPAR_AGUA","REPAR_DREN","REPAR_CABL","CONST_DORM","CONST_COCI","CONST_BANO","TENENCIA","ESTIM_COBR","ESTIM_PAGO","PAGO_VIV","TIPO_ADQUI","VIV_USADA","TIPO_FINAN","NUM_DUENO1","HOG_DUENO1","NUM_DUENO2","HOG_DUENO2","ESCRITURAS","TOT_RESID","TOT_HOG","HOG_PRINC","UBICA_GEO","AGEB","CD_INPC","TAM_LOC","EST_SOCIO","EST_DIS","UPM","FACTOR"
"2012","1","131203045","3","8","9","2",18,"2",,2,2,"6",,"1","1","2","1","1",0,0,3,"1","2","1","1","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2",800,800,0,,,,,,,,,6,1,"1","130280001","043-7","303","2","2","1330","15610",1938
"2012","1","131203046","1","8","9","2",24,"1","2",2,3,"2","3","1","2","2","1","1",0,0,5,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","1","2","1","4",600,600,0,"4",,"&","01","1",,,"1",4,1,"1","130280001","043-7","303","2","2","1330","15610",2194
"2012","1","131203047","1","8","9","2",2,"1","2",1,3,"1","1","1","2","1","1","1",0,7,1,"3",,"1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"2",,"5","01","1",,,"3",2,1,"1","130280001","043-7","303","2","2","1330","15610",969
"2012","1","131203048","1","8","9","2",0,"1","1",3,3,"2","3","1","2","1","1","1",0,4,0,"3",,"1","1","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"1","1","2","01","1",,,"1",5,1,"1","130280001","043-7","303","2","2","1330","15610",2908
"2012","1","131203049","1","8","9","2",25,"1","1",2,4,"1","5","1","1","2","1","1",0,1,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","4",2000,2000,0,"3",,"5","01","1","02","1","1",5,1,"1","130280001","043-7","303","2","2","1330","15610",5486
"2012","1","131203050","1","8","9","3",3,"1","2",2,3,"1","2","1","2","1","1","1",0,5,0,"3",,"1","1","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","1","2","1","2","2","4",1000,1000,0,"4",,"&","02","1",,,"1",3,1,"1","130280001","043-7","303","2","2","1330","15610",2131
"2012","1","131203053","1","8","9","3",20,"1","2",6,20,"1","3","1","2","1","1","1",0,10,0,"3",,"1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","1","2","2","2","2","2","2","4",6000,4000,0,"2",,"5","02","1",,,"1",6,1,"1","130280001","043-7","303","2","2","1330","15610",6024
"2012","1","131203054","1","8","9","2",0,"1","2",2,4,"1","3","1","2","1","1","1",0,0,3,"3",,"1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,6,1,"1","130280001","043-7","303","2","2","1330","15610",5486
"2012","1","131203055","1","4","3","2",4,"2",,1,1,"2","3","1","1","2","1","1",0,2,0,"3",,"1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4",700,700,0,"4",,"&","01","1",,,"1",3,1,"1","130280001","043-7","303","2","2","1330","15610",2410
"2012","1","131203056","1","8","9","2",4,"1","2",1,2,"2","3","1","2","2","1","1",0,2,0,"6",,"1","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",500,500,0,"3",,"5","01","1",,,"1",1,1,"1","130280001","043-7","303","2","2","1330","15610",1157
"2012","1","131203058","1","8","3","1",0,"1","2",2,4,"2","5","1","2","2","1","1",0,0,3,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2","1",0,0,0,,,,,,,,,6,1,"1","130280001","043-7","303","2","2","1330","15610",1958
"2012","1","131203059","1","8","8","2",40,"1","2",2,3,"2","2","1","2","2","1","1",0,0,5,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2",800,800,0,,,,,,,,,4,1,"1","130280001","043-7","303","2","2","1330","15610",2908
"2012","1","131203060","1","8","9","2",0,"2",,1,1,"2","3","1","2","2","1","1",0,0,2,"1","2","1","2","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","1","2","2",250,250,0,,,,,,,,,1,1,"1","130280001","043-7","303","2","2","1330","15610",979
"2012","1","131203062","1","8","9","3",38,"1","2",3,7,"1","1","1","2","1","1","1",0,4,6,"3",,"1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",2500,2500,0,"2",,"5","01","1",,,"1",3,1,"1","130480001","025-1","143","1","2","1314","14720",7860
"2012","1","131203064","1","8","9","3",40,"1","2",3,6,"1","1","1","2","1","1","1",0,7,0,"3",,"1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"4",,"&","01","1",,,"1",3,1,"1","130480001","025-1","143","1","2","1314","14720",8631
"2012","1","131203065","1","8","9","3",0,"1","2",1,3,"1","1","1","2","1","1","1",0,0,4,"3",,"1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,8,1,"1","130480001","025-1","143","1","2","1314","14720",7860
"2012","1","131203066","1","8","9","3",0,"1","2",3,5,"1","1","1","2","1","1","1",0,0,5,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","2","1","2","2","4",2500,2500,0,"1","1","4","01","1",,,"1",6,1,"1","130480001","025-1","143","1","2","1314","14720",8631
"2012","1","131203069","1","8","9","3",25,"1","2",3,8,"1","1","1","2","1","1","1",0,5,5,"3",,"1","1","1","1","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",2500,1500,0,"2",,"1","01","1",,,"1",5,1,"1","130480001","025-1","143","1","2","1314","14720",10179
"2012","1","131203072","1","8","9","3",35,"1","2",2,3,"1","1","1","2","1","1","1",0,3,4,"3",,"1","1","2","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","2","2",1000,1000,0,,,,,,,,,5,1,"1","130480001","025-1","143","1","2","1314","14720",4629
"2012","1","131203076","1","8","9","3",15,"1","2",1,4,"1","2","1","2","1","1","1",0,0,5,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","1","6",1500,1200,0,,,,,,,,,4,1,"1","130480001","119-4","143","1","2","1314","14860",5469
"2012","1","131203077","1","8","9","2",0,"1","2",2,6,"2","2","1","1","2","1","1",0,0,6,"3",,"1","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1",0,0,0,,,,,,,,,2,1,"1","130480001","119-4","143","1","2","1314","14860",5469
"2012","1","131203078","1","8","9","3",4,"1","2",2,6,"1","2","1","2","2","1","1",0,0,7,"3",,"1","1","1","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",1500,1500,0,"3",,"5","01","1",,,"2",4,1,"1","130480001","119-4","143","1","2","1314","14860",10372
"2012","1","131203081","1","8","9","3",0,"1","2",1,3,"1","1","1","2","1","1","1",0,0,4,"3",,"1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,4,1,"1","130480001","119-4","143","1","2","1314","14860",5469
"2012","1","131203084","1","8","9","2",16,"1","2",4,8,"1","2","1","2","1","1","1",0,0,13,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3",1000,1000,1000,"3",,"&","01","1",,,"3",3,1,"1","130480001","119-4","143","1","2","1314","14860",4628
"2012","1","131203086","1","8","9","3",30,"1","2",3,5,"1","1","1","2","1","1","1",0,4,2,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","5",800,800,0,,,,,,,,,4,1,"1","130480001","119-4","143","1","2","1314","14860",8203
"2012","1","131203087","1","8","9","2",7,"2",,2,2,"2","2","2",,,"5","4",0,0,2,"3",,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","5",700,700,0,,,,,,,,,2,1,"1","130480001","119-4","143","1","2","1314","14860",5694
"2012","1","131203088","1","8","9","3",25,"1","2",1,3,"1","2","1","2","1","1","1",0,0,5,"3",,"1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1000,500,0,"2",,"5","01","1",,,"1",2,1,"1","130480001","119-4","143","1","2","1314","14860",5041
"2012","1","131203089","1","8","9","2",10,"1","2",2,4,"1","2","1","2","2","1","1",0,0,6,"3",,"1","1","2","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2",1200,1200,0,,,,,,,,,4,1,"1","130480001","119-4","143","1","2","1314","14860",10372
"2012","1","131203090","1","8","3","2",20,"1","2",1,2,"2","1","1","1","2","1","1",0,0,2,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","5",600,600,0,,,,,,,,,2,1,"1","130480001","119-4","143","1","2","1314","14860",5469
"2012","1","131203091","1","8","9","2",0,"1","2",1,4,"2","1","1","2","2","1","1",0,8,0,"3",,"1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","2","1","1","2","1","1","2","4",800,800,0,"3",,"2","01","1",,,"3",3,1,"1","130630070","002-7",,"4","2","1300","15220",4122
"2012","1","131203092","1","8","9","2",5,"1","2",2,3,"1","1","1","2","2","1","1",0,3,5,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","4",2000,2000,0,"3",,"5","01","1",,,"1",3,1,"1","130630070","002-7",,"4","2","1300","15220",13998
"2012","1","131203094","1","8","4","2",4,"1","1",1,1,"1","1","1","2","2","1","1",0,0,3,"3",,"1","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",300,400,0,"3",,"5","01","1",,,"3",4,1,"1","130630070","002-7",,"4","2","1300","15220",9332
"2012","1","131203095","1","8","9","2",2,"1","2",2,3,"2","1","1","2","2","2","1",0,0,3,"3",,"1","1","2","2","1","2","1","2","2","2","2","2","2","2","1","1","2","1","2","1","1","1","4",700,700,0,"3",,"5","02","1",,,"1",6,1,"1","130630070","002-7",,"4","2","1300","15220",9841
"2012","1","131203097","1","8","9","2",10,"1","2",2,5,"2","1","1","1","2","2","1",0,3,2,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1","1","2","2","2","1","4",1200,1200,0,"3",,"4","02","1",,,"1",2,1,"1","130630070","002-7",,"4","2","1300","15220",10247
"2012","1","131203098","1","8","9","1",8,"1","2",2,3,"2","1","1","2","3","5","1",0,4,8,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","4",500,500,0,"3",,"5","01","1",,,"1",6,1,"1","130630070","002-7",,"4","2","1300","15220",25619
"2012","1","131203099","1","8","9","2",15,"1","1",1,1,"2","1","1","2","2","2","1",0,0,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","1","2","1","1","1","4",1500,600,0,"2",,"5","01","1",,,"3",7,1,"1","130630070","002-7",,"4","2","1300","15220",20818
"2012","1","131203100","1","8","3","2",8,"1","2",1,4,"2","1","1","2","1","2","1",0,4,2,"3",,"1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","4",300,300,0,"2",,"5","01","1",,,"1",1,1,"1","130630070","002-7",,"4","2","1300","15220",4536
"2012","1","131203101","1","8","4","2",8,"1","2",1,2,"2","2","1","2","3","5","1",0,1,3,"3",,"1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","4",600,600,0,"2",,"5","02","1",,,"3",6,1,"1","130630070","002-7",,"4","2","1300","15220",9332
"2012","1","131203102","1","8","9","3",8,"1","2",2,5,"2","1","1","2","1","2","1",0,8,1,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","2","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"1",2,1,"1","130630070","002-7",,"4","2","1300","15220",9747
"2012","1","131203103","1","8","9","2",30,"1","2",2,3,"2","1","1","2","2","2","1",0,0,6,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","4",1500,400,0,"1","1","2","01","1",,,"1",5,1,"1","130630070","002-7",,"4","2","1300","15220",12365
"2012","1","131203104","1","8","9","2",0,"1","2",3,5,"1","1","1","2","1","1","1",0,0,7,"3",,"1","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"2",,"5","01","1",,,"3",5,1,"1","130630070","002-7",,"4","2","1300","15220",16487
"2012","1","131203105","1","8","9","2",32,"1","2",3,4,"1","1","1","2","1","1","1",0,5,0,"3",,"1","1","1","1","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","2","4",1800,1800,0,"2",,"5","01","1",,,"2",5,1,"1","130630070","002-7",,"4","2","1300","15220",16655
"2012","1","131203110","1","8","9","2",17,"1","2",2,7,"1","1","1","2","2","1","1",0,3,3,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",1500,1500,0,"2",,"5","01","1",,,"1",6,2,"1","130630070","002-7",,"4","2","1300","15220",9332
"2012","1","131203113","1","8","4","1",7,"1","1",1,1,"6",,"2",,,"5","1",0,2,0,"3",,"6","1","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2",300,300,0,,,,,,,,,2,1,"1","130630070","002-7",,"4","2","1300","15220",9747
"2012","1","131203114","1","8","2","1",6,"1","2",1,2,"6",,"1","2","3","5","1",0,0,2,"3",,"5","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","1","1","1","1","2",300,600,0,,,,,,,,,2,1,"1","130630070","002-7",,"4","2","1300","15220",9841
"2012","1","131203116","1","8","2","1",16,"1","1",1,2,"6",,"1","2","3","5","1",0,0,3,"1","1","4","1","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","1","1","1","1","2","2",500,500,0,,,,,,,,,6,1,"1","130630070","002-7",,"4","2","1300","15220",16655
"2012","1","131203117","1","8","3","1",6,"1","2",2,4,"6",,"2",,,"5","1",0,0,3,"1","2","4","2","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2",300,300,0,,,,,,,,,8,1,"1","130630070","002-7",,"4","2","1300","15220",8244
"2012","1","131203119","1","8","9","2",8,"1","2",3,5,"1","1","1","2","1","1","1",0,5,2,"3",,"1","1","2","1","1","2","1","2","2","1","2","2","2","2","1","1","1","2","2","2","2","2","2",1000,500,0,,,,,,,,,4,1,"1","130630070","002-7",,"4","2","1300","15220",9841
"2012","1","131204002","1","8","9","1",12,"1","2",3,4,"1","5","1","2","2","1","1",0,0,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","1","1","1","4",1000,1000,0,"3",,"5","01","1",,,"1",5,1,"1","130280001","024-4","303","2","2","1330","15510",2314
"2012","1","131204003","1","8","9","3",0,"1","2",4,7,"1","3","1","2","1","1","1",0,10,0,"3",,"1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"2",,"5","03","1",,,"1",6,1,"1","130280001","024-4","303","2","2","1330","15510",3877
"2012","1","131204004","1","8","3","2",20,"1","2",2,4,"1","5","1","2","2","1","1",0,7,0,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","2",800,800,0,,,,,,,,,5,1,"1","130280001","024-4","303","2","2","1330","15510",3877
"2012","1","131204005","1","8","9","2",12,"1","2",2,3,"1","5","1","2","2","1","1",0,2,1,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","4",500,600,0,"2",,"5","01","1",,,"1",2,1,"1","130280001","024-4","303","2","2","1330","15510",2194
"2012","1","131204007","1","8","9","2",15,"1","2",5,11,"2","5","1","2","2","1","1",0,8,5,"3",,"1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",6000,5000,0,"2",,"5","01","1",,,"1",10,1,"1","130280001","024-4","303","2","2","1330","15510",5815
"2012","1","131204010","1","8","9","2",5,"1","2",2,4,"1","3","1","2","1","1","1",0,5,5,"3",,"1","2","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","2","2","1","2","2","4",5000,3000,0,"2",,"5","01","1",,,"1",4,1,"1","130280001","024-4","303","2","2","1330","15510",2133
"2012","1","131204011","1","8","9","3",37,"1","2",3,6,"1","5","1","2","1","1","1",0,10,8,"3",,"1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","4",3000,1500,0,"2",,"5","03","1",,,"2",7,1,"1","130280001","024-4","303","2","2","1330","15510",4628
"2012","1","131204012","1","8","9","2",0,"1","2",1,2,"1","2","1","2","1","1","1",0,2,2,"3",,"1","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","1",0,0,0,,,,,,,,,4,1,"1","130280001","024-4","303","2","2","1330","15510",1938
"2012","1","131204013","1","8","9","2",6,"1","2",2,5,"1","2","1","2","1","1","1",0,8,3,"3",,"1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","6",4000,3000,0,,,,,,,,,3,1,"1","130280001","024-4","303","2","2","1330","15510",2937
"2012","1","131204015","1","8","3","2",35,"1","2",1,2,"2","3","1","1","2","1","1",0,0,2,"3",,"1","1","2","1","2","2","1","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","2",600,600,0,,,,,,,,,4,1,"1","130280001","024-4","303","2","2","1330","15510",1938
"2012","1","131204017","1","8","3","1",15,"1","1",1,1,"2","5","1","1","2","1","1",0,0,3,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","1","1","4",800,800,0,"2",,"5","01","1",,,"3",6,1,"1","130280001","024-4","303","2","2","1330","15510",4819
"2012","1","131204019","1","8","9","2",40,"1","2",3,5,"2","1","1","2","1","1","1",0,8,0,"3",,"1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","1","2","1","2",900,900,0,,,,,,,,,4,1,"1","130280001","024-4","303","2","2","1330","15510",3471
"2012","1","131204021","1","8","9","3",32,"1","2",2,4,"1","3","1","2","1","1","1",0,7,0,"3",,"1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"2",,"5","01","1",,,"1",3,1,"1","130280001","024-4","303","2","2","1330","15510",2937
"2012","1","131204025","1","8","9","3",0,"2",,1,1,"1","1","1","2","1","1","1",0,2,0,"6",,"1","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,1,1,"1","130280001","024-4","303","2","2","1330","15510",1097
"2012","1","131204026","1","8","9","3",45,"1","2",2,7,"1","5","1","2","1","1","1",0,20,1,"3",,"1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","4",3000,3000,0,"2",,"5","01","1",,,"2",3,1,"1","130280001","024-4","303","2","2","1330","15510",3197
"2012","1","131204028","1","8","9","3",9,"1","2",3,4,"6",,"1","2","1","1","1",0,3,3,"3",,"1","1","1","1","1","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"2",,"5","04","1",,,"2",4,1,"1","130280001","024-4","303","2","2","1330","15510",3614
"2012","1","131204029","1","8","9","2",15,"1","2",2,3,"6",,"1","2","1","1","1",0,7,2,"3",,"1","1","1","1","1","2","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","4",1000,1000,0,"2",,"5","02","1",,,"2",5,1,"1","130280001","024-4","303","2","2","1330","15510",1938
"2012","1","131204030","1","8","9","3",30,"1","2",2,5,"1","2","1","2","1","1","1",0,12,0,"3",,"1","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"2",,"5","01","1",,,"2",2,1,"1","130280001","024-4","303","2","2","1330","15510",2314
"2012","1","131204031","1","8","9","2",2,"1","2",3,5,"2","1","1","2","1","1","1",0,5,2,"3",,"1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","4",1000,1000,0,"2",,"5","01","1",,,"1",7,1,"1","130280001","031-4","303","2","1","1330","15590",3865
"2012","1","131204033","1","8","9","2",10,"1","2",2,3,"1","3","1","2","1","1","1",0,5,0,"3",,"1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"2",,"5","02","1",,,"1",3,1,"1","130280001","031-4","303","2","1","1330","15590",1397
"2012","1","131204034","1","8","9","2",0,"1","2",1,3,"2","3","1","2","2","1","1",0,0,5,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1",0,0,0,,,,,,,,,4,1,"1","130280001","031-4","303","2","1","1330","15590",2183
"2012","1","131204036","1","8","3","1",25,"2",,1,1,"2","3","1","2","2","1","1",0,0,2,"1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","4",600,600,0,"2",,"5","01","1",,,"2",2,1,"1","130280001","031-4","303","2","1","1330","15590",1397
"2012","1","131204037","1","8","9","2",22,"1","2",3,5,"2","3","1","2","2","1","1",0,9,0,"1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","1","4",1800,1800,0,"2",,"5","02","1",,,"1",9,1,"1","130280001","031-4","303","2","1","1330","15590",3976
"2012","1","131204040","1","6","3","2",30,"1","2",2,3,"2","3","1","2","2","1","1",0,2,1,"1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",800,800,0,"3",,"5","01","1",,,"1",7,1,"1","130280001","031-4","303","2","1","1330","15590",2910
"2012","1","131204041","1","8","3","2",2,"1","2",2,3,"1","3","1","2","2","1","1",0,0,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",1000,1000,0,"2",,"5","01","1",,,"3",6,1,"1","130280001","031-4","303","2","1","1330","15590",1171
"2012","1","131204042","1","8","9","2",0,"1","2",3,6,"2","3","1","1","2","1","1",0,5,0,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","1","2","1","1","2","4",1000,1000,0,"1","1","2","01","1",,,"3",4,1,"1","130280001","031-4","303","2","1","1330","15590",1756
"2012","1","131204043","1","8","9","2",0,"1","2",1,2,"2","3","1","2","2","1","1",0,0,3,"3",,"1","1","2","2","1","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","4",1000,1000,0,"2",,"5","01","1",,,"3",6,1,"1","130280001","031-4","303","2","1","1330","15590",1325
