proyecto,folioviv,foliohog,numren,numtrab,tipoact,cose_cria,prep_deriv,valproc,valrema,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,procampo,mesproc,progan,mesprogan,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,com_fis,reg_cont,reg_not,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
2,186025,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,5200,Abril,,,10,10,0,10,10,0,0,,,0,,,Ninguno,No,No,68000,0,0,48050,17046.24,0,0,12045.17,5001.07,0
2,187002,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2300,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,2000,400,0,0,501.36,100.27,0,0,601.63,0
2,187004,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,3200,Junio,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,560,0,0,0,140.38,0,0,0,140.38,0
2,187004,0,02,Trabajo secundario,Actividades agrícolas,Sí,,500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,800,0,0,140,200.54,0,0,35.1,165.45,0
2,187004,0,03,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,100,0,0,0,25.07,0,25.07
2,187006,0,01,Trabajo secundario,Actividades agrícolas,Sí,,6500,0,No,,,,,1200,Junio,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,2400,0,0,0,601.63,0,0,0,601.63,0
2,187007,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,1200,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,4500,2000,0,0,1128.06,501.36,0,0,1629.42,0
2,187011,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,7808,0,0,0,1957.31,0,0,1957.31,0
2,187017,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,Sí,0,0,10000,0,6000,Septiembre,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,54000,900,0,20300,13536.72,225.61,0,5088.8,8673.530000000001,0
2,187017,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,10000,20000,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,9500,0,0,0,2381.46,0,2381.46
2,187019,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,12000,Octubre,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,587900,500,0,186200,147374.77,125.34,0,46676.62,100823.5,0
2,187023,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,9000,Febrero,,,8,8,0,7,7,0,1,1,0,0,,,Ninguno,No,No,76410,540,0,20100,19154.46,135.37,0,5038.67,14251.16,0
2,187024,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,Sí,,,50000,,0,,,,4,4,0,1,1,0,0,,,3,3,0,Ninguno,No,No,74000,0,0,23950,18550.32,0,0,6003.79,12546.53,0
2,187026,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,11500,Febrero,,,10,10,0,10,10,0,0,,,0,,,Ninguno,No,No,89200,800,400,50000,22360.66,200.54,100.27,12534,10127.47,0
2,187050,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,21800,0,0,10120,5464.82,0,0,2536.88,2927.94,0
2,187051,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2940,Noviembre,,,0,,,,,,,,,,,,Ninguno,No,No,39000,1300,0,17660,9776.52,325.88,0,4427.01,5675.4,0
2,188004,0,01,Trabajo principal,Actividades agrícolas,Sí,,200000,0,Sí,0,0,4000,0,2400,Febrero,,,0,,,,,,,,,,,,Ninguno,No,No,27000,0,0,1500,6805.35,0,0,378.08,6427.28,0
2,188008,0,01,Trabajo secundario,Actividades agrícolas,Sí,,25000,0,Sí,0,0,2000,0,3000,Febrero,,,0,,,,,,,,,,,,Ninguno,No,No,11000,0,0,4255,2772.55,0,0,1072.47,1700.08,0
2,188014,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,1160,Junio,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,4046,0,1420,0,1019.79,0,357.91,661.88,0
2,188014,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,14000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,6000,0,800,0,1512.3,0,201.64,1310.66,0
2,188017,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,3080,Junio,,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,0,4800,0,5600,0,1209.84,0,1411.48,0,201.64
2,188017,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,15045,42000,No,,,,,0,,18000,Abril,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,15045,0,0,3000,3792.09,0,0,756.15,3035.94,0
2,188018,0,01,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,3300,Junio,,,3,3,0,0,,,2,2,0,1,1,0,Ninguno,No,No,0,7200,0,12900,0,1814.76,0,3251.45,0,1436.69
2,188018,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,90000,0,No,,,,,0,,40000,Junio,4,3,1,0,,,3,2,1,1,1,0,Ninguno,No,No,51153,5000,0,10500,12893.11,1260.25,0,2646.53,11506.84,0
2,188019,0,02,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,2300,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,11760,0,835,0,2964.11,0,210.46,2753.65,0
2,188019,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,168000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,7000,0,0,3000,1764.35,0,0,756.15,1008.2,0
2,188021,0,01,Trabajo principal,Actividades agrícolas,Sí,,7000,0,No,,,,,4000,Septiembre,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,5796,0,900,0,1460.88,0,226.85,1234.04,0
2,188021,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,12000,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,70,0,0,0,17.64,0,17.64
2,188022,0,01,Trabajo principal,Actividades agrícolas,Sí,,3200,0,No,,,,,2000,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,1464,0,400,0,369,0,100.82,268.18,0
2,188023,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,3400,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,19776,0,8750,0,4984.54,0,2205.44,2779.1,0
2,188023,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,96250,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,210,0,0,0,52.93,0,52.93
2,189006,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,50000,0,No,,,,,0,,0,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,9000,0,0,3600,2268.45,0,0,907.38,1361.07,0
2,189006,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,50000,0,No,,,,,0,,0,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,9000,0,0,3600,2268.45,0,0,907.38,1361.07,0
2,189009,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,5400,Abril,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,14000,0,0,3500,3528.7,0,0,882.18,2646.53,0
2,189013,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1880,Enero,,,0,,,,,,,,,,,,Ninguno,No,No,16000,0,0,3800,4032.8,0,0,957.79,3075.01,0
2,189016,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,67500,0,0,27000,17013.38,0,0,6805.35,10208.03,0
2,189016,0,07,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,11160,0,0,6040,2812.88,0,0,1522.38,1290.5,0
2,189021,0,01,Trabajo principal,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,46800,2700,0,7450,11795.94,680.54,0,1877.77,10598.7,0
2,189021,0,01,Trabajo secundario,Actividades agrícolas,Sí,,30000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,4780,120,0,1950,1204.8,30.25,0,491.5,743.55,0
2,189023,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,160,0,60,0,40.33,0,15.12,25.21,0
2,189024,0,01,Trabajo principal,Actividades agrícolas,Sí,,100000,0,Sí,,3000,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,8750,625,0,1250,2205.44,157.53,0,315.06,2047.91,0
2,192014,0,01,Trabajo principal,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,3360,0,0,0,846.89,0,0,0,846.89,0
2,192032,0,01,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,0,0,4310,0,0,0,1086.34,0,1086.34
2,192032,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,11200,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,7920,0,0,5750,1996.24,0,0,1449.29,546.9500000000001,0
2,192033,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,5400,0,No,,,,,0,,0,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,7800,1200,350,200,1965.99,302.46,88.22,50.41,2306.26,0
2,192034,0,03,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,35000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,5040,756,7000,13000,1270.33,190.55,1764.35,3276.65,0,51.42
2,192035,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,8000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1530,3060,0,13360,385.64,771.27,0,3367.39,0,2210.48
2,193001,0,01,Trabajo principal,Actividades agrícolas,Sí,,1700,400,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,600,1000,800,1476,151.23,252.05,201.64,372.03,232.89,0
2,193001,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,2100,2500,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,152,815,0,200,38.31,205.42,0,50.41,193.32,0
2,193003,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,1920,No,,,,,4000,Mayo,,,3,3,0,0,,,0,,,3,3,0,Ninguno,No,No,0,4400,0,660,0,1109.02,0,166.35,942.67,0
2,193003,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,3000,9300,No,,,,,0,,0,,3,3,0,0,,,0,,,3,3,0,Ninguno,No,No,114,2200,0,0,28.73,554.51,0,0,583.24,0
2,193004,0,01,Trabajo principal,Actividades agrícolas,Sí,,3800,120,No,,,,,3000,Mayo,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,4800,0,830,0,1209.84,0,209.2,1000.64,0
2,193004,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,9600,3800,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,8620,0,460,0,2172.67,0,115.94,2056.73,0
2,193005,0,01,Trabajo principal,Actividades agrícolas,Sí,,3500,900,No,,,,,4000,Mayo,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,5650,0,450,0,1424.08,0,113.42,1310.66,0
2,193005,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,2700,3000,No,,,,,0,,0,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,2320,0,290,0,584.76,0,73.09,511.66,0
2,193006,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,193006,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,2500,0,No,,,,,0,,0,,,,,,,,,,,,,,Ninguno,No,No,900,3760,0,0,226.85,947.71,0,0,1174.55,0
2,193007,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,4,4,0,0,,,4,4,0,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,193007,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,0,No,,,,,0,,0,,4,4,0,0,,,4,4,0,0,,,Ninguno,No,No,900,5877,0,0,226.85,1481.3,0,0,1708.14,0
2,193008,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,No,,,,,4000,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,120,0,0,0,30.25,0,30.25
2,193008,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,1000,0,No,,,,,4000,Mayo,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,7080,0,0,0,1784.51,0,0,1784.51,0
2,194028,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,0,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,6000,7800,2000,5500,1512.3,1965.99,504.1,1386.28,2596.12,0
2,195006,0,01,Trabajo principal,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,195011,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2320,Mayo,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,12500,400,0,6800,3133.5,100.27,0,1704.62,1529.15,0
2,195011,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,2180,3740,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,900,1200,0,120,225.61,300.82,0,30.08,496.35,0
2,195011,0,02,Trabajo secundario,Actividades agrícolas,Sí,,16000,0,No,,,,,7412,Junio,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,8500,5000,3500,11940,2130.78,1253.4,877.38,2993.12,1268.44,0
2,195011,0,02,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,6000,65000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,12700,6300,0,2950,3183.64,1579.28,0,739.51,4023.41,0
2,195012,0,01,Trabajo secundario,Actividades agrícolas,Sí,,80,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,4400,0,0,260,1102.99,0,0,65.18000000000001,1037.82,0
2,195013,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,0,10260,No,,,,,0,,0,,,,,,,,,,,,,,Ninguno,No,No,3600,0,0,100,902.4500000000001,0,0,25.07,877.38,0
2,195016,0,02,Trabajo principal,Actividades agrícolas,Sí,,500000,0,No,,,,,0,,,,7,7,0,5,5,0,1,1,0,1,1,0,Ninguno,No,No,142500,0,0,39800,35721.9,0,0,9977.06,25744.84,0
2,195042,0,05,Trabajo principal,Actividades de recolección,Sí,No,0,108,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,5760,27,0,0,1443.92,6.77,0,0,1450.69,0
2,195044,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,14000,4000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,3780,2376,0,1920,947.5700000000001,595.62,0,481.31,1061.88,0
2,196020,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,34000,Marzo,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,0,0,48500,0,0,0,12157.98,0,12157.98
2,196020,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,20000,150000,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,34320,0,0,23500,8603.34,0,0,5890.98,2712.36,0
2,197002,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,50000,50000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1202,750,0,500,301.32,188.01,0,125.34,363.99,0
2,197026,0,01,Trabajo principal,Actividades agrícolas,Sí,,1800,0,No,,,,,0,,,,2,0,2,0,,,1,0,1,1,0,1,Ninguno,No,No,0,600,0,200,0,150.41,0,50.14,100.27,0
2,197026,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,7000,10000,No,,,,,0,,0,,1,0,1,0,,,0,,,1,0,1,Ninguno,No,No,2790,762,0,505,699.4,191.02,0,126.59,763.8200000000001,0
2,197027,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,5400,600,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,2530,1390,0,622,634.22,348.45,0,155.92,826.74,0
2,197028,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1500,0,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,1950,300,1340,0,488.83,75.2,335.91,228.12,0
2,197028,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,7200,800,No,,,,,0,,0,,2,1,1,0,,,1,0,1,1,1,0,Ninguno,No,No,2810,2250,0,880,704.41,564.03,0,220.6,1047.84,0
2,197030,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,9300,800,No,,,,,0,,0,,1,0,1,0,,,0,,,1,0,1,Ninguno,No,No,1720,860,0,500,431.17,215.58,0,125.34,521.41,0
2,197033,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,0,1750,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,700,0,0,0,175.48,0,0,0,175.48,0
2,198021,0,01,Trabajo secundario,Actividades de recolección,Sí,No,0,1600,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,4000,0,0,0,1008.2,0,0,0,1008.2,0
2,198021,0,05,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,3000,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,1770,0,180,0,446.13,0,45.37,400.76,0
2,198021,0,05,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,10340,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,1296,0,0,0,326.66,0,0,326.66,0
2,198021,0,05,Trabajo secundario,Actividades de recolección,Sí,No,0,400,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,600,0,0,0,151.23,0,0,0,151.23,0
2,198022,0,03,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,0,600,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,1296,0,0,0,326.66,0,0,326.66,0
2,198023,0,01,Trabajo principal,Actividades agrícolas,Sí,,4400,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,690,0,690,0,173.91,0,173.91,0,0
2,198023,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,1728,0,0,0,435.54,0,0,435.54,0
2,198024,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,3000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,5400,0,180,0,1361.07,0,45.37,1315.7,0
2,198024,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,440,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,88,0,0,0,22.18,0,0,0,22.18,0
2,198025,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,3000,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,4000,0,360,0,1008.2,0,90.74,917.46,0
2,198025,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,0,28250,No,,,,,0,,4500,Julio,0,,,,,,,,,,,,Ninguno,No,No,0,540,0,0,0,136.11,0,0,136.11,0
2,198027,0,01,Trabajo principal,Actividades agrícolas,Sí,,3800,400,No,,,,,5000,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,2020,0,1470,0,509.14,0,370.51,138.63,0
2,198027,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,12300,1000,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,9600,0,0,450,2419.68,0,0,113.42,2306.26,0
2,198028,0,01,Trabajo principal,Actividades agrícolas,Sí,,1200,0,No,,,,,1900,Junio,,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,0,1900,0,660,0,478.9,0,166.35,312.54,0
2,198028,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,13000,2100,No,,,,,0,,0,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,5100,2626,0,770,1285.46,661.88,0,194.08,1753.26,0
2,198029,0,01,Trabajo principal,Actividades agrícolas,Sí,,1800,100,No,,,,,1090,Junio,,,4,0,4,0,,,4,0,4,0,,,Ninguno,No,No,0,1130,0,360,0,284.82,0,90.74,194.08,0
2,198029,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,19000,3000,No,,,,,0,,0,,4,0,4,0,,,4,0,4,0,,,Ninguno,No,No,7990,2754,0,1420,2013.88,694.15,0,357.91,2350.11,0
2,198031,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,4060,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,2250,0,360,0,567.11,0,90.74,476.37,0
2,198031,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,4500,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,1512,0,0,0,381.1,0,0,0,381.1,0
2,198031,0,03,Trabajo principal,Actividades de recolección,Sí,No,0,400,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,2000,0,0,0,504.1,0,0,0,504.1,0
2,198042,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,120,210,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,156,378,0,1200,39.32,95.27,0,302.46,0,167.87
2,201001,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,1770,604,0,1238,441.05,150.5,0,308.48,283.07,0
2,201001,0,01,Trabajo principal,Actividades de recolección,Sí,Sí,1200,1050,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,860,550,0,890,214.29,137.05,0,221.77,129.57,0
2,201046,0,02,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,4740,140,0,390,1181.11,34.89,0,97.18000000000001,1118.82,0
2,201055,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,30000,0,No,,,,,0,,0,,,,,,,,,,,,,,Ninguno,No,No,416000,0,10500,149008,103658.88,0,2616.39,37129.81,69145.46000000001,0
2,201064,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,600,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,1960,0,0,150,488.39,0,0,37.38,451.02,0
2,201066,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,0,0,460,0,0,0,114.62,0,114.62
2,201067,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,3,2,1,0,,,1,0,1,2,2,0,Ninguno,No,No,0,1265,0,80,0,315.21,0,19.93,295.28,0
2,201067,0,02,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,1400,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,980,420,0,520,244.2,104.66,0,129.57,219.28,0
2,201068,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,1700,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,600,200,0,150,149.51,49.84,0,37.38,161.97,0
2,201069,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,290,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,10,120,0,50,2.49,29.9,0,12.46,19.93,0
2,201070,0,01,Trabajo principal,Actividades agrícolas,Sí,,2250,0,No,,,,,1000,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,1890,0,1800,0,470.95,0,448.52,22.43,0
2,201071,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,No,,,,,1160,Mayo,,,3,1,2,0,,,3,1,2,0,,,Ninguno,No,No,0,750,0,1400,0,186.89,0,348.85,0,161.97
2,201071,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,45,1845,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1540,575,0,150,383.74,143.28,0,37.38,489.64,0
2,201072,0,01,Trabajo principal,Actividades agrícolas,Sí,,1250,0,No,,,,,1000,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,625,125,1200,0,155.74,31.15,299.02,0,112.13
2,201072,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,490,405,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,625,300,0,70,155.74,74.75,0,17.44,213.05,0
2,201073,0,01,Trabajo principal,Actividades agrícolas,Sí,,750,150,No,,,,,1000,Mayo,,,2,0,2,0,,,1,0,1,1,0,1,Ninguno,No,No,0,450,0,250,0,112.13,0,62.3,49.84,0
2,201075,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,7500,7500,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1,0,0,45,.25,0,0,11.21,0,10.96
2,201077,0,01,Trabajo principal,Actividades agrícolas,Sí,,4500,0,No,,,,,0,,,,3,1,2,0,,,3,1,2,0,,,Ninguno,No,No,2100,1050,0,1100,523.28,261.64,0,274.1,510.82,0
2,201081,0,01,Trabajo principal,Actividades agrícolas,Sí,,700,0,No,,,,,0,,,,,,,,,,,,,,,,Ninguno,No,No,2340,20,0,0,583.08,4.98,0,0,588.06,0
2,201082,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,200,0,No,,,,,0,,0,,2,0,2,0,,,1,0,1,1,0,1,Ninguno,No,No,150,50,0,544,37.38,12.46,0,135.55,0,85.72
2,201089,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,12000,Sí,,1800,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,4380,120,1500,1200,1091.41,29.9,373.77,299.02,1196.06,0
2,201090,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,12000,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1000,0,0,0,249.18,0,249.18
