geo_mun_s,cohort,eng_exp,hrs_exp
15014,1997,.03222863,.1019176
15014,1998,.043880641,.1272231
15014,1999,.052924879,.13859834
15014,2000,.059360359,.15381427
15014,2001,.06764216,.17084485
15014,2002,.08525221,.21217881
15015,1997,0,0
15015,1998,0,0
15015,1999,0,0
15015,2000,0,0
15015,2001,0,0
15015,2002,0,0
15016,1997,.034418065,.1186939
15016,1998,.0592907,.10251648
15016,1999,.053046592,.086691551
15016,2000,.048813306,.076082803
15016,2001,.046304699,.061218411
15016,2002,.045282815,.048976481
15017,1997,0,0
15017,1998,.036688313,.018344156
15017,1999,.02935065,.014675325
15017,2000,.024458876,.012229438
15017,2001,.024458876,.012229438
15017,2002,.024458876,.012229438
15018,1997,.066634871,.11302416
15018,1998,.072820537,.13041005
15018,1999,.075819209,.1394536
15018,2000,.078781076,.11881107
15018,2001,.089843683,.12341554
15018,2002,.092269987,.12077945
15019,1997,.084172778,.071020775
15019,1998,.063129582,.053265583
15019,1999,.050503664,.042612467
15019,2000,.042086389,.035510387
15019,2001,0,0
15019,2002,.002145764,.0085830558
15020,1997,.18668447,.78781837
15020,1998,.181208,.73026383
15020,1999,.18102106,.68732959
15020,2000,.18131053,.69778657
15020,2001,.18341339,.69133812
15020,2002,.18522787,.67046857
15021,1997,.0023866349,.000795545
15021,1998,.0017899761,.00059665873
15021,1999,.0014319809,.00047732698
15021,2000,.0011933175,.0003977725
15021,2001,0,0
15021,2002,0,0
15022,1997,0,0
15022,1998,0,0
15022,1999,0,0
15022,2000,0,0
15022,2001,0,0
15022,2002,0,0
15023,1997,0,0
15023,1998,.0033048212,.013770088
15023,1999,.0059935804,.024973251
15023,2000,.0076940181,.02351041
15023,2001,.0076940181,.02351041
15023,2002,.0076940181,.02351041
15024,1997,.1579683,.50618124
15024,1998,.13247371,.44066474
15024,1999,.13779308,.45071682
15024,2000,.14494909,.45518589
15024,2001,.14851904,.4614937
15024,2002,.14859404,.4221836
15025,1997,.040117141,.17558531
15025,1998,.039076123,.17928319
15025,1999,.042981688,.18235384
15025,2000,.046337057,.18701974
15025,2001,.048645299,.17914408
15025,2002,.052735705,.18552403
15026,1997,0,0
15026,1998,0,0
15026,1999,.010919822,.027299557
15026,2000,.034698069,.079855382
15026,2001,.05891392,.13083884
15026,2002,.083312787,.18226384
15027,1997,.15560238,.12966865
15027,1998,.11670179,.09725149
15027,1999,.17502663,.15318444
15027,2000,.21296404,.13797809
15027,2001,.21296404,.13797809
15027,2002,.13516286,.073143765
15028,1997,.091929607,.18624355
15028,1998,.092294477,.19937833
15028,1999,.16717917,.34495616
15028,2000,.15579915,.3935653
15028,2001,.15781397,.46361259
15028,2002,.16223848,.51004732
15029,1997,.028397065,.031988192
15029,1998,.026571916,.029996134
15029,1999,.025226617,.03020029
15029,2000,.022924408,.028971361
15029,2001,.024119897,.032171782
15029,2002,.027174875,.037304096
15030,1997,.088865086,.021902531
15030,1998,.089032032,.023141865
15030,1999,.092546694,.069366336
15030,2000,.094739117,.10554653
15030,2001,.095795803,.13322195
15030,2002,.096784294,.17285572
15031,1997,.019922072,.055002604
15031,1998,.018751737,.056407608
15031,1999,.018713947,.056339625
15031,2000,.021633854,.057337679
15031,2001,.026262172,.068516403
15031,2002,.029415512,.076813884
15032,1997,0,0
15032,1998,0,0
15032,1999,0,0
15032,2000,0,0
15032,2001,0,0
15032,2002,0,0
15033,1997,.080708787,.32768685
15033,1998,.084921896,.3330031
15033,1999,.088959999,.33766812
15033,2000,.092476487,.33934328
15033,2001,.099365465,.34831974
15033,2002,.10452469,.35278809
15034,1997,0,0
15034,1998,0,0
15034,1999,0,0
15034,2000,0,0
15034,2001,.042076886,.035064071
15034,2002,.087215774,.053871941
15035,1997,.054530844,.21310692
15035,1998,.055683993,.20688273
15035,1999,.056492586,.20079939
15035,2000,.057958513,.19677606
15035,2001,.058218528,.18981284
15035,2002,.058765993,.17621145
15036,1997,0,0
15036,1998,.024186376,.0075582429
15036,1999,.019349102,.0060465941
15036,2000,.01612425,.0050388286
15036,2001,.01612425,.0050388286
15036,2002,.01612425,.0050388286
15037,1997,.053135358,.082411595
15037,1998,.055113669,.089123242
15037,1999,.055795889,.091010034
15037,2000,.060153916,.092975557
15037,2001,.061929107,.097259931
15037,2002,.063690513,.10619678
15038,1997,0,0
15038,1998,0,0
15038,1999,0,0
15038,2000,0,0
15038,2001,0,0
15038,2002,0,0
15039,1997,.051277727,.27824235
15039,1998,.052778549,.26074132
15039,1999,.050191104,.24103947
15039,2000,.049408734,.2318348
15039,2001,.047454324,.22054102
15039,2002,.046654038,.19523233
15040,1997,.031641595,.11244058
15040,1998,.03274294,.11418395
15040,1999,.042371415,.13799371
15040,2000,.04895765,.15669739
15040,2001,.072867259,.20352937
15040,2002,.096860744,.23873228
15041,1997,0,0
15041,1998,0,0
15041,1999,0,0
15041,2000,0,0
15041,2001,0,0
15041,2002,0,0
15042,1997,.0094227698,.03448575
15042,1998,.0093912175,.035010234
15042,1999,.009459421,.03514516
15042,2000,.019019071,.055393189
15042,2001,.0236996,.063487105
15042,2002,.037008453,.08693023
15043,1997,0,0
15043,1998,0,0
15043,1999,0,0
15043,2000,0,0
15043,2001,0,0
15043,2002,0,0
15044,1997,0,0
15044,1998,0,0
15044,1999,0,0
15044,2000,0,0
15044,2001,0,0
15044,2002,0,0
15045,1997,.19900338,.305397
15045,1998,.20494473,.29489067
15045,1999,.21673208,.31805375
15045,2000,.22831425,.33907604
15045,2001,.23462118,.35918212
15045,2002,.2285869,.36506867
15046,1997,.2706798,.82673979
15046,1998,.28490454,.85008019
15046,1999,.31026658,.79602337
15046,2000,.31302357,.75108331
15046,2001,.33011094,.70354968
15046,2002,.31139505,.61453891
15047,1997,0,0
15047,1998,.0030715112,.005119185
15047,1999,.011288483,.005567227
15047,2000,.0094070686,.0046393559
15047,2001,.0094070686,.0046393559
15047,2002,.028155163,.021178117
15048,1997,.028028974,.12666464
15048,1998,.029191457,.13881794
15048,1999,.03485366,.13405533
15048,2000,.073936798,.16538896
15048,2001,.099857286,.2103229
15048,2002,.1434034,.24093804
15049,1997,0,0
15049,1998,0,0
15049,1999,0,0
15049,2000,0,0
15049,2001,.018387415,.015322844
15049,2002,.018387415,.015322844
15050,1997,.012085793,.024171585
15050,1998,.0090643447,.018128689
15050,1999,.0072514759,.014502952
15050,2000,.0077744983,.013528794
15050,2001,.036285415,.066986762
15050,2002,.034910984,.066044584
15051,1997,.030884339,.077210844
15051,1998,.043114502,.091143817
15051,1999,.049710695,.097727507
15051,2000,.05437956,.10232264
15051,2001,.066905774,.11535937
15051,2002,.078346781,.130777
15052,1997,0,0
15052,1998,0,0
15052,1999,.019410383,.030328725
15052,2000,.033097584,.050159618
15052,2001,.049852431,.074799106
15052,2002,.066118032,.098719098
15053,1997,.10732152,.093684025
15053,1998,.093942359,.093973771
15053,1999,.080884449,.083540276
15053,2000,.076680042,.081780441
15053,2001,.078921862,.083689965
15053,2002,.081087336,.090053685
15054,1997,.23996079,.95545018
15054,1998,.23685819,1.0647843
15054,1999,.23288521,1.0067912
15054,2000,.24165605,.96106398
15054,2001,.26009226,.99836028
15054,2002,.2693131,.99766517
15055,1997,0,0
15055,1998,0,0
15055,1999,0,0
15055,2000,0,0
15055,2001,0,0
15055,2002,0,0
15056,1997,0,0
15056,1998,0,0
15056,1999,0,0
15056,2000,0,0
15056,2001,0,0
15056,2002,.022512997,.023451038
15057,1997,.24011546,.56620306
15057,1998,.24428697,.59275997
15057,1999,.243847,.61539108
15057,2000,.24449556,.62522727
15057,2001,.24725118,.64651817
15057,2002,.24914445,.66232407
15058,1997,.10322405,.34937298
15058,1998,.10781363,.35106692
15058,1999,.11292062,.36034676
15058,2000,.11517593,.35944656
15058,2001,.12068342,.36617005
15058,2002,.12499516,.37571996
15059,1997,0,0
15059,1998,0,0
15059,1999,0,0
15059,2000,0,0
15059,2001,0,0
15059,2002,0,0
15060,1997,.11609226,.35465938
15060,1998,.13749537,.36006704
15060,1999,.14496435,.36277267
15060,2000,.15459374,.37339088
15060,2001,.17505081,.39407474
15060,2002,.19059268,.40793377
15061,1997,0,0
15061,1998,0,0
15061,1999,0,0
15061,2000,0,0
15061,2001,0,0
15061,2002,0,0
15062,1997,.043070219,.23132107
15062,1998,.040825784,.20864867
15062,1999,.040092319,.19546695
15062,2000,.043529399,.19517259
15062,2001,.039871462,.18047328
15062,2002,.036395583,.15815555
15063,1997,0,0
15063,1998,0,0
15063,1999,0,0
15063,2000,0,0
15063,2001,0,0
15063,2002,0,0
15064,1997,0,0
15064,1998,0,0
15064,1999,.0075901328,.0033733924
15064,2000,.0063251108,.0028111602
15064,2001,.0063251108,.0028111602
15064,2002,.02869066,.033874422
15065,1997,.024172954,.12086476
15065,1998,.023547672,.11773836
15065,1999,.023146339,.1157317
15065,2000,.023633171,.11816585
15065,2001,.02376171,.11880855
15065,2002,.023776021,.1188801
15066,1997,0,0
15066,1998,0,0
15066,1999,0,0
15066,2000,0,0
15066,2001,0,0
15066,2002,0,0
15067,1997,.04792909,.078884475
15067,1998,.048030671,.078832999
15067,1999,.047989905,.078592665
15067,2000,.047992744,.086556494
15067,2001,.052033924,.088348202
15067,2002,.056096531,.087589771
15068,1997,.037024107,.089683399
15068,1998,.038139097,.090341717
15068,1999,.038827997,.096910231
15068,2000,.039371733,.097950935
15068,2001,.04017736,.096441261
15068,2002,.042224418,.10344355
15069,1997,0,0
15069,1998,0,0
15069,1999,.047659576,.015886527
15069,2000,.20638297,.23556522
15069,2001,.37304965,.4611066
15069,2002,.5397163,.62777328
15070,1997,.042467892,.1975992
15070,1998,.042393245,.18301392
15070,1999,.039149202,.16172394
15070,2000,.037142873,.14962284
15070,2001,.032384984,.11092329
15070,2002,.030446289,.089763559
15071,1997,0,0
15071,1998,0,0
15071,1999,0,0
15071,2000,0,0
15071,2001,0,0
15071,2002,0,0
15072,1997,0,0
15072,1998,0,0
15072,1999,0,0
15072,2000,.02620545,.02620545
15072,2001,.02620545,.02620545
15072,2002,.02620545,.02620545
15073,1997,0,0
15073,1998,0,0
15073,1999,.064046122,.032023061
15073,2000,.10553004,.055662703
15073,2001,.10553004,.055662703
15073,2002,.10553004,.055662703
15074,1997,.0026926687,.0044533466
15074,1998,.0020195015,.0033400098
15074,1999,.0038617228,.0071642511
15074,2000,.0051635038,.009861012
15074,2001,.010341638,.020487729
15074,2002,.01934598,.040005807
15075,1997,0,0
15075,1998,.057462927,.051716633
15075,1999,.090463735,.079192691
15075,2000,.11326051,.098186865
15075,2001,.15158243,.13076051
15075,2002,.19062382,.16980189
15076,1997,.092736028,.22576791
15076,1998,.078854576,.21759206
15076,1999,.069610998,.21126549
15076,2000,.072309293,.21652606
15076,2001,.082748942,.25758272
15076,2002,.089885525,.24641784
15077,1997,.011376564,.0037921881
15077,1998,.0085324235,.0028441411
15077,1999,.0068259388,.0022753128
15077,2000,.0056882822,.0018960941
15077,2001,0,0
15077,2002,0,0
15078,1997,0,0
15078,1998,0,0
15078,1999,0,0
15078,2000,0,0
15078,2001,.012840468,.021400778
15078,2002,.025804816,.043008022
15079,1997,0,0
15079,1998,.091750316,.13492693
15079,1999,.14317058,.21054497
15079,2000,.17341882,.25502765
15079,2001,.24114521,.31955191
15079,2002,.30678153,.38231257
15080,1997,.0091928253,.0015321375
15080,1998,.0068946187,.0011491032
15080,1999,.011056902,.0027663514
15080,2000,.0092140846,.002305293
15080,2001,.0092140846,.002305293
15080,2002,.0046176724,.0015392242
15081,1997,.056665681,.19498579
15081,1998,.056112524,.19994618
15081,1999,.056126337,.20116058
15081,2000,.056535684,.19912204
15081,2001,.057838198,.19583191
15081,2002,.06025172,.20020823
15082,1997,.006487133,.0039299838
15082,1998,.030009095,.028007571
15082,1999,.047228716,.046623506
15082,2000,.069144182,.069595776
15082,2001,.10559553,.10773648
15082,2002,.14917427,.14698359
15083,1997,.021531587,.017942989
15083,1998,.01614869,.013457241
15083,1999,.012918952,.010765793
15083,2000,.010765794,.0089714946
15083,2001,.010765794,.0089714946
15083,2002,.010765794,.0089714946
15084,1997,.0071182451,.017795611
15084,1998,.0074457005,.017560743
15084,1999,.0075685126,.01888445
15084,2000,.0079391981,.020633355
15084,2001,.0091317464,.025602305
15084,2002,.0085419454,.025940472
15085,1997,0,0
15085,1998,.035807736,.036788963
15085,1999,.031500418,.037993859
15085,2000,.038186945,.051799174
15085,2001,.053758353,.077369168
15085,2002,.089523643,.11451074
15086,1997,.0049601304,.001653377
15086,1998,.0037200979,.0012400327
15086,1999,.0029760783,.00099202618
15086,2000,.0024800652,.00082668848
15086,2001,.0024800652,.00082668848
15086,2002,0,0
15087,1997,.0087530445,.0097515201
15087,1998,.011941127,.010634486
15087,1999,.011108303,.01006299
15087,2000,.010719456,.0098483618
15087,2001,.01667491,.021534443
15087,2002,.022607137,.033266675
15088,1997,.062687971,.17105642
15088,1998,.081028767,.18486373
15088,1999,.10116096,.2183091
15088,2000,.11975293,.25158191
15088,2001,.15141079,.3010872
15088,2002,.19220257,.35328838
15089,1997,0,0
15089,1998,0,0
15089,1999,0,0
15089,2000,0,0
15089,2001,0,0
15089,2002,0,0
15090,1997,.032741826,.0676805
15090,1998,.033294145,.0698011
15090,1999,.033671562,.074995108
15090,2000,.054938961,.10740494
15090,2001,.076366432,.1420337
15090,2002,.09740115,.17334013
15091,1997,.11058043,.30009538
15091,1998,.10927144,.28698507
15091,1999,.10846122,.28615189
15091,2000,.1091074,.28331122
15091,2001,.10860989,.25327438
15091,2002,.10950024,.25175115
15092,1997,.10818886,.45721287
15092,1998,.1067498,.49143949
15092,1999,.10492944,.49756491
15092,2000,.10390157,.50568151
15092,2001,.10189382,.51205677
15092,2002,.099660575,.51347238
15093,1997,.11901312,.059719689
15093,1998,.089259841,.044789769
15093,1999,.071407877,.035831816
15093,2000,.059506562,.029859845
15093,2001,.022805352,.013570985
15093,2002,.057912137,.041435547
15094,1997,0,0
15094,1998,0,0
15094,1999,0,0
15094,2000,0,0
15094,2001,0,0
15094,2002,0,0
15095,1997,.10929071,.18995166
15095,1998,.10783952,.19364212
15095,1999,.1032002,.18257637
15095,2000,.10341897,.18133438
15095,2001,.10140953,.18225488
15095,2002,.10585038,.23513845
15096,1997,0,0
15096,1998,0,0
15096,1999,0,0
15096,2000,0,0
15096,2001,0,0
15096,2002,0,0
15097,1997,0,0
15097,1998,0,0
15097,1999,0,0
15097,2000,0,0
15097,2001,0,0
15097,2002,0,0
15098,1997,0,0
15098,1998,0,0
15098,1999,0,0
15098,2000,0,0
15098,2001,0,0
15098,2002,0,0
15099,1997,.23311126,.50431657
15099,1998,.24195552,.49681199
15099,1999,.2383287,.48370242
15099,2000,.24745587,.4819673
15099,2001,.25144711,.47667927
15099,2002,.26408556,.49126342
15100,1997,.19039044,.32312477
15100,1998,.14951964,.28718898
15100,1999,.12648594,.27555272
15100,2000,.11676622,.25320101
15100,2001,.081709802,.18671258
15100,2002,.047193378,.15801537
15101,1997,.059581064,.15719125
15101,1998,.060998391,.17498751
15101,1999,.070732966,.18945079
15101,2000,.072167993,.1920889
15101,2001,.079015814,.21749631
15101,2002,.083717525,.22739853
15102,1997,0,0
15102,1998,0,0
15102,1999,0,0
15102,2000,0,0
15102,2001,0,0
15102,2002,.032765612,.03900668
15103,1997,.065598518,.19590448
15103,1998,.059461396,.17300306
15103,1999,.060058031,.16445987
15103,2000,.058528986,.1539984
15103,2001,.069131747,.15528737
15103,2002,.066147953,.12749776
15104,1997,.21302266,.77621394
15104,1998,.20785524,.7669276
15104,1999,.21049912,.75915867
15104,2000,.21627402,.76439524
15104,2001,.21865959,.75925219
15104,2002,.22812785,.75312704
15105,1997,0,0
15105,1998,0,0
15105,1999,.0015243903,.00050813012
15105,2000,.0024046099,.00061248918
15105,2001,.0024046099,.00061248918
15105,2002,.0024046099,.00061248918
15106,1997,.067848369,.24956599
15106,1998,.070298098,.25499871
15106,1999,.071033195,.26862419
15106,2000,.07777714,.27193144
15106,2001,.088700548,.29211298
15106,2002,.10947659,.30789354
15107,1997,0,0
15107,1998,0,0
15107,1999,0,0
15107,2000,0,0
15107,2001,0,0
15107,2002,0,0
15108,1997,.10007206,.1105765
15108,1998,.096485451,.11427756
15108,1999,.096980512,.11798161
15108,2000,.098995641,.12833919
15108,2001,.09660399,.14843363
15108,2002,.09958104,.15904784
15109,1997,.074245229,.30449209
15109,1998,.072950013,.28695628
15109,1999,.07420592,.27165997
15109,2000,.076326288,.26604953
15109,2001,.077264592,.25577849
15109,2002,.077624008,.25952673
15110,1997,.031989414,.073256396
15110,1998,.052047893,.095879197
15110,1999,.07748758,.12782592
15110,2000,.1023029,.17357229
15110,2001,.1357066,.21597388
15110,2002,.16749388,.25074166
15111,1997,0,0
15111,1998,.0043707462,.0007284577
15111,1999,.0034965971,.00058276614
15111,2000,.0029138308,.00048563848
15111,2001,.0079544177,.010986861
15111,2002,.0079544177,.010986861
15112,1997,0,0
15112,1998,.01069224,.0030549257
15112,1999,.0085537918,.0024439406
15112,2000,.00712816,.0020366171
15112,2001,.00712816,.0020366171
15112,2002,.00712816,.0020366171
15113,1997,.010651789,.0017752982
15113,1998,.0079888413,.0013314736
15113,1999,.038633604,.026471682
15113,2000,.053360414,.053769514
15113,2001,.072356053,.075571977
15113,2002,.091115825,.09975455
15114,1997,.0046086381,.0016783223
15114,1998,.0034564785,.0012587417
15114,1999,.0079707652,.0092512621
15114,2000,.0078967623,.010218301
15114,2001,.01401557,.023240207
15114,2002,.016233923,.030108234
15115,1997,.04010978,.06694366
15115,1998,.036328867,.062700801
15115,1999,.033746671,.059527803
15115,2000,.032411102,.05675463
15115,2001,.032204539,.050785769
15115,2002,.031994585,.05461555
15116,1997,0,0
15116,1998,0,0
15116,1999,0,0
15116,2000,0,0
15116,2001,0,0
15116,2002,0,0
15117,1997,0,0
15117,1998,0,0
15117,1999,0,0
15117,2000,0,0
15117,2001,0,0
15117,2002,0,0
15118,1997,.022360696,.12204907
15118,1998,.020866672,.10105361
15118,1999,.039022341,.11312476
15118,2000,.052740816,.13182834
15118,2001,.068753004,.15418857
15118,2002,.084134668,.15768544
15119,1997,0,0
15119,1998,0,0
15119,1999,0,0
15119,2000,0,0
15119,2001,0,0
15119,2002,0,0
15120,1997,.057279445,.1215023
15120,1998,.0534647,.11616483
15120,1999,.069572695,.11711649
15120,2000,.092891537,.16158266
15120,2001,.10833408,.16472571
15120,2002,.13873135,.1889637
15121,1997,.15550388,.91962743
15121,1998,.1562359,.92760718
15121,1999,.15743203,.9341265
15121,2000,.15829819,.91511643
15121,2001,.15876241,.89388007
15121,2002,.16571325,.84081799
15122,1997,.027973967,.050277486
15122,1998,.029415652,.049575005
15122,1999,.035208907,.067356952
15122,2000,.035489582,.078113891
15122,2001,.043565769,.089058898
