proyecto,folioviv,foliohog,numren,fecha_nac,selecc
1,1300206201,1,02,16060000,2
1,1300206201,1,03,03090000,1
1,1300206201,1,01,17030000,2
1,1300206202,1,01,05050000,2
1,1300206202,1,02,16090000,1
1,1300206203,1,01,17060000,1
1,1300206204,1,01,08020000,1
1,1300206205,1,01,18010000,1
1,1300212401,1,01,24120000,1
1,1300212401,1,02,16060000,2
1,1300212402,1,01,09120000,1
1,1300212402,1,02,01030000,2
1,1300212402,1,03,15050000,2
1,1300212405,1,04,28040000,2
1,1300212405,1,02,09060000,2
1,1300212405,1,01,24100000,1
1,1300212405,1,03,16050000,2
1,1300234101,1,02,26040000,2
1,1300234101,1,01,13100000,1
1,1300234102,1,02,23070000,1
1,1300234102,1,01,22080000,2
1,1300234103,1,02,30030000,2
1,1300234103,1,01,25090000,1
1,1300234105,1,04,06121991,2
1,1300234105,1,05,25121993,2
1,1300234105,1,03,20111988,1
1,1300234105,1,02,08051961,2
1,1300234105,1,01,18121960,2
1,1300266901,1,01,27060000,2
1,1300266901,1,02,03070000,1
1,1300266902,1,01,08020000,1
1,1300266902,1,02,07070000,2
1,1300266903,1,01,05090000,1
1,1300266904,1,04,28090000,1
1,1300266904,1,01,20030000,2
1,1300266904,1,02,13120000,2
1,1300266905,1,02,13020000,1
1,1300266905,1,01,17030000,2
1,1300291501,1,01,13081965,2
1,1300291501,1,02,14021973,2
1,1300291501,1,03,31121993,1
1,1300291502,1,01,04031973,1
1,1300291502,1,03,11071996,2
1,1300291502,1,02,12061981,2
1,1300291504,1,01,23011953,1
1,1300291504,1,02,18091956,2
1,1300291505,1,01,10071942,2
1,1300291505,1,02,04041968,1
1,1300293501,1,01,10120000,1
1,1300293501,1,02,19050000,2
1,1300293502,1,02,27080000,1
1,1300293502,1,01,26110000,2
1,1300293504,1,01,19060000,2
1,1300293504,1,02,15040000,1
1,1300293505,1,01,23030000,1
1,1300358901,1,01,06030000,2
1,1300358901,1,02,18010000,1
1,1300358901,1,03,11080000,2
1,1300358901,1,04,06040000,2
1,1300358902,1,01,11091981,1
1,1300358903,1,01,21120000,1
1,1300358903,1,02,09010000,2
1,1300358904,1,02,14070000,1
1,1300358904,1,01,27080000,2
1,1300362901,1,04,03060000,2
1,1300362901,1,01,03050000,2
1,1300362901,1,02,07030000,2
1,1300362901,1,03,22100000,1
1,1300362902,1,02,05030000,2
1,1300362902,1,03,27070000,2
1,1300362902,1,01,09020000,1
1,1300362903,1,02,15020000,1
1,1300362903,1,01,15060000,2
1,1300362904,1,01,30030000,1
1,1300362904,1,02,04080000,2
1,1300362904,1,03,07040000,2
1,1300362904,1,04,06080000,2
1,1300362904,1,05,09080000,2
1,1300362905,1,02,27110000,1
1,1300362905,1,01,22060000,2
1,1300420901,1,02,15010000,1
1,1300420901,1,01,16060000,2
1,1300420901,1,03,13080000,2
1,1300420901,1,04,10080000,2
1,1300420902,1,01,23090000,1
1,1300420902,1,03,04030000,2
1,1300420902,1,02,16070000,2
1,1300420903,1,01,09100000,1
1,1300420903,1,02,20110000,2
1,1300420904,1,03,28080000,1
1,1300420904,1,04,04080000,2
1,1300420904,1,01,15010000,2
1,1300420904,1,02,31010000,2
1,1300420905,1,03,27070000,2
1,1300420905,1,02,01090000,2
1,1300420905,1,05,25060000,2
1,1300420905,1,04,18030000,2
1,1300420905,1,06,15030000,2
1,1300420905,1,01,22010000,1
1,1300428801,1,03,18040000,2
1,1300428801,1,01,17100000,1
1,1300428801,1,02,05070000,2
1,1300428802,1,04,05010000,2
1,1300428802,1,01,09020000,2
1,1300428802,1,02,18070000,2
1,1300428802,1,03,17120000,1
1,1300428803,1,01,30070000,1
1,1300428804,1,03,12100000,1
1,1300428804,1,01,13080000,2
1,1300428804,1,02,27070000,2
1,1300428805,1,02,12040000,1
1,1300428805,1,01,07050000,2
1,1300506801,1,01,28120000,1
1,1300506803,1,01,29030000,1
1,1300506803,1,02,15060000,2
1,1300506803,1,03,09060000,2
1,1300506804,1,01,20100000,1
1,1300506804,1,02,18050000,2
1,1300506805,1,02,26030000,2
1,1300506805,1,01,22100000,1
1,1300508801,1,01,24060000,2
1,1300508801,1,02,05030000,1
1,1300508802,1,01,20100000,1
1,1300508803,1,01,18010000,1
1,1300508803,1,02,14060000,2
1,1300508804,1,01,17040000,1
1,1300508804,1,02,21060000,2
1,1300508805,1,01,22120000,1
1,1300529401,1,01,13080000,2
1,1300529401,1,02,19030000,1
1,1300529402,1,01,11080000,2
1,1300529402,1,02,28040000,1
1,1300529403,1,02,15010000,1
1,1300529403,1,04,09060000,2
1,1300529403,1,01,10100000,2
1,1300529403,1,03,06030000,2
1,1300529404,1,01,19010000,2
1,1300529404,1,03,02110000,1
1,1300529404,1,02,05030000,2
1,1300529405,1,01,04100000,1
1,1300590401,1,01,05121981,2
1,1300590401,1,02,23021976,1
1,1300590402,1,02,29101979,1
1,1300590402,1,01,06091983,2
1,1300590403,1,02,19041968,1
1,1300590403,1,01,06061972,2
1,1300590405,1,03,23020000,2
1,1300590405,1,02,25020000,2
1,1300590405,1,01,23020000,1
1,1300590405,1,04,16060000,2
1,1300613402,1,01,14120000,1
1,1300613403,1,02,30060000,1
1,1300613403,1,01,31080000,2
1,1300613404,1,01,14010000,1
1,1300633202,1,01,31080000,2
1,1300633202,1,03,22060000,2
1,1300633202,1,02,19040000,1
1,1300633204,1,01,02060000,1
1,1300633205,1,02,24010000,2
1,1300633205,1,01,29120000,1
1,1300663202,1,01,11111954,1
1,1300663202,1,02,20111952,2
1,1300663203,1,02,14061987,1
1,1300663203,1,01,04081986,2
1,1300663204,1,01,01061981,2
1,1300663204,1,02,13011983,1
1,1300663205,1,01,19011956,1
1,1300663205,1,02,20081959,2
1,1300663205,1,03,26021992,2
1,1300675201,1,02,27060000,2
1,1300675201,1,01,09090000,1
1,1300675202,1,02,23070000,1
1,1300675202,1,01,09090000,2
1,1300675204,1,02,03010000,1
1,1300675204,1,01,25030000,2
1,1300675204,1,03,09030000,2
1,1300675205,1,05,21030000,2
1,1300675205,1,04,10060000,2
1,1300675205,1,03,07090000,1
1,1300675205,1,02,09080000,2
1,1300675205,1,01,01040000,2
1,1300697301,1,01,17010000,1
1,1300697302,1,01,16110000,2
1,1300697302,1,02,11070000,2
1,1300697302,1,03,09100000,1
1,1300697302,1,04,20100000,2
1,1300697304,1,02,26040000,1
1,1300697304,1,01,19070000,2
1,1300697305,1,01,09030000,1
1,1300697305,1,02,22050000,2
1,1300714301,1,02,20050000,2
1,1300714301,1,01,24120000,1
1,1300714302,1,01,22050000,2
1,1300714302,1,02,02030000,1
1,1300714303,1,03,27120000,2
1,1300714303,1,04,28060000,2
1,1300714303,1,01,20050000,2
1,1300714303,1,02,03120000,1
1,1300714304,1,01,24050000,2
1,1300714304,1,02,15050000,1
1,1300714305,1,01,10050000,1
1,1300739301,1,01,04110000,1
1,1300739301,1,02,31010000,2
1,1300739302,1,01,23110000,2
1,1300739302,1,02,06090000,1
1,1300739303,1,01,09070000,2
1,1300739303,1,02,02120000,1
1,1300739304,1,02,06020000,1
1,1300739304,1,01,12050000,2
1,1300798302,1,01,15070000,2
1,1300798302,1,04,16050000,2
1,1300798302,1,03,06060000,2
1,1300798302,1,02,15040000,1
1,1300798303,1,01,03120000,1
1,1300798303,1,02,22060000,2
1,1300798304,1,01,26090000,1
1,1300798304,1,02,23110000,2
1,1300798305,1,01,24120000,1
1,1300798306,1,01,15050000,2
1,1300798306,1,02,16060000,2
1,1300798306,1,03,05100000,1
1,1300798307,1,02,21010000,1
1,1300798307,1,01,15080000,2
1,1300798308,1,01,03070000,2
1,1300798308,1,02,12120000,1
1,1300798309,1,02,26010000,1
1,1300798309,1,01,04050000,2
1,1300798309,1,03,15070000,2
1,1300798310,1,01,30040000,1
1,1300798310,2,01,20050000,1
1,1300812201,1,01,09080000,2
1,1300812201,1,02,03120000,1
1,1300812202,1,01,19110000,1
1,1300812203,1,01,05090000,1
1,1300812204,1,02,10100000,1
1,1300812204,1,01,07070000,2
1,1300812205,1,02,17040000,2
1,1300812205,1,03,06110000,2
1,1300812205,1,04,26080000,2
1,1300812205,1,01,03110000,1
1,1300812206,1,01,08100000,1
1,1300812206,1,02,06060000,2
1,1300812207,1,02,16080000,2
1,1300812207,1,01,22050000,1
1,1300812208,1,03,19030000,2
1,1300812208,1,07,28010000,2
1,1300812208,1,06,27030000,2
1,1300812208,1,05,30050000,2
1,1300812208,1,04,28120000,2
1,1300812208,1,02,12120000,1
1,1300812208,1,01,13010000,2
1,1300812209,1,03,12100000,1
1,1300812209,1,04,12090000,2
1,1300812209,1,05,13100000,2
1,1300812209,1,01,09090000,2
1,1300812209,1,02,27050000,2
1,1300812210,1,01,23100000,1
1,1300812210,1,02,08110000,2
1,1300812210,1,04,06030000,2
1,1300812210,1,03,17010000,2
1,1300823701,1,03,23070000,2
1,1300823701,1,01,23070000,2
1,1300823701,1,04,30050000,1
1,1300823701,1,02,18080000,2
1,1300823702,1,01,01050000,2
1,1300823702,1,02,20010000,1
1,1300823703,1,02,26110000,2
1,1300823703,1,03,05090000,2
1,1300823703,1,01,12070000,1
1,1300823704,1,01,28070000,2
1,1300823704,1,02,08070000,1
1,1300823705,1,01,01020000,1
1,1300853602,1,03,21010000,1
1,1300853602,1,02,25050000,2
1,1300853602,1,01,05060000,2
1,1300853603,1,01,15060000,2
1,1300853603,1,02,07120000,1
1,1300853604,1,04,18070000,1
1,1300853604,1,01,28070000,2
1,1300853604,1,02,09080000,2
1,1300853604,1,03,02100000,2
1,1300853605,1,01,24110000,1
1,1300881901,1,02,11010000,1
1,1300881901,1,01,06060000,2
1,1300881902,1,01,11120000,2
1,1300881902,1,02,16110000,1
1,1300881904,1,01,19110000,2
1,1300881904,1,02,18100000,1
1,1300881905,1,01,23040000,2
1,1300881905,1,02,05100000,1
1,1300881905,1,03,25070000,2
1,1300881906,1,03,08050000,2
1,1300881906,1,01,07110000,1
1,1300881906,1,02,29070000,2
1,1300881906,1,04,13060000,2
1,1300881907,1,02,15100000,1
1,1300881907,1,03,20100000,2
1,1300881907,1,04,25050000,2
1,1300881907,1,01,16060000,2
1,1300881908,1,01,06030000,1
1,1300881908,1,02,03040000,2
1,1300881909,1,02,29030000,2
1,1300881909,1,03,23070000,2
1,1300881909,1,01,02090000,1
1,1300881910,1,01,22080000,1
1,1300894601,1,04,07100000,2
1,1300894601,1,03,25030000,2
1,1300894601,1,05,30110000,2
1,1300894601,1,02,15090000,1
1,1300894601,1,01,02090000,2
1,1300894602,1,01,10090000,1
1,1300894602,1,08,01060000,2
1,1300894602,1,07,15070000,2
1,1300894602,1,04,29090000,2
1,1300894602,1,02,25070000,2
1,1300894602,1,03,25040000,2
1,1300894603,1,01,08090000,1
1,1300894604,1,01,20080000,1
1,1300894605,1,02,15120000,1
1,1300894605,1,01,30080000,2
1,1300931601,1,07,28030000,2
1,1300931601,1,06,14070000,2
1,1300931601,1,05,10030000,2
1,1300931601,1,04,08040000,2
1,1300931601,1,03,05080000,2
1,1300931601,1,01,17100000,1
1,1300931601,1,02,13070000,2
1,1300931602,1,02,10120000,1
1,1300931602,1,01,25090000,2
1,1300931603,1,01,18100000,1
1,1300931604,1,01,12060000,2
1,1300931604,1,02,27030000,1
1,1300931605,1,01,03010000,1
1,1300950501,1,01,20100000,1
1,1300950502,1,01,03030000,1
1,1300950502,1,02,05070000,2
1,1300950503,1,03,02020000,1
1,1300950503,1,01,31030000,2
1,1300950503,1,02,23020000,2
1,1300950504,1,01,26080000,1
1,1300950504,1,02,12050000,2
1,1300950504,1,03,18030000,2
1,1300950505,1,02,15080000,2
1,1300950505,1,03,21080000,2
1,1300950505,1,01,21060000,1
1,1300972801,1,02,31050000,1
1,1300972801,1,01,03040000,2
1,1300972801,1,03,24060000,2
1,1300972802,1,01,17070000,1
1,1300972803,1,02,06040000,2
1,1300972803,1,01,08110000,1
1,1300972804,1,01,08090000,1
1,1300972804,1,02,11030000,2
1,1300972805,1,01,18050000,1
1,1300972806,1,01,20010000,2
1,1300972806,1,02,16100000,2
1,1300972806,1,03,08040000,2
1,1300972806,1,04,24040000,2
1,1300972806,1,09,24080000,1
1,1300972806,1,10,19100000,2
1,1300972806,1,11,01090000,2
1,1300972807,1,01,31120000,1
1,1300972808,1,01,27090000,1
1,1300972808,1,02,11020000,2
1,1300972809,1,03,23050000,2
1,1300972809,1,02,08070000,2
1,1300972809,1,01,01010000,1
1,1300972810,1,03,16050000,2
1,1300972810,1,02,13030000,1
1,1300972810,1,01,09080000,2
1,1301029701,1,01,25020000,1
1,1301029702,1,01,25080000,2
1,1301029702,1,02,20110000,1
1,1301029703,1,01,23080000,1
1,1301029704,1,02,17110000,1
1,1301029704,1,01,29120000,2
1,1301029705,1,01,02110000,1
1,1301029705,1,02,24120000,2
1,1301066401,1,01,06100000,1
1,1301066401,1,02,18100000,2
1,1301066404,1,01,11070000,2
1,1301066404,1,02,30050000,1
1,1301066405,1,02,17050000,1
1,1301066405,1,01,29070000,2
1,1301066406,1,02,27020000,2
1,1301066406,1,01,15100000,1
1,1301066407,1,01,21020000,1
1,1301066408,1,02,29020000,1
1,1301066408,1,01,18090000,2
1,1301066409,1,01,16120000,1
1,1301066409,1,02,02060000,2
1,1301066410,1,03,06020000,1
1,1301066410,1,02,12090000,2
1,1301066410,1,01,19050000,2
1,1301066410,1,04,12020000,2
1,1301142801,1,05,12030000,2
1,1301142801,1,04,09080000,2
1,1301142801,1,03,08120000,1
1,1301142801,1,02,16070000,2
1,1301142801,1,01,18010000,2
1,1301142802,1,01,18080000,2
1,1301142802,1,02,19100000,2
1,1301142802,1,05,17120000,2
1,1301142802,1,04,19090000,1
1,1301142802,1,03,07060000,2
1,1301142803,1,01,07030000,1
1,1301142804,1,02,04110000,1
1,1301142804,1,01,17080000,2
1,1301142805,1,02,21020000,2
1,1301142805,1,06,04060000,2
1,1301142805,1,03,03070000,2
1,1301142805,1,01,22120000,1
1,1301142806,1,05,20060000,2
1,1301142806,1,01,06020000,2
1,1301142806,1,06,11120000,1
1,1301142806,1,02,20040000,2
1,1301142806,1,03,27120000,2
1,1301142806,1,04,27040000,2
1,1301142807,1,02,23030000,2
1,1301142807,1,01,24030000,2
1,1301142807,1,03,13060000,2
1,1301142807,1,04,21100000,1
1,1301142808,1,01,29050000,1
1,1301142809,1,05,30110000,2
1,1301142809,1,02,19080000,2
1,1301142809,1,03,21030000,2
1,1301142809,1,04,01070000,2
1,1301142809,1,01,25110000,1
1,1301142810,1,01,15060000,1
1,1301142811,1,01,04070000,1
1,1301142812,1,01,13030000,2
1,1301142812,1,02,07110000,1
1,1301142813,1,01,03020000,1
1,1301142813,1,02,15070000,2
1,1301142814,1,02,13080000,2
1,1301142814,1,01,24100000,1
1,1301142815,1,03,17111975,1
1,1301142815,1,01,06081957,2
1,1301142815,1,02,25051973,2
1,1301142816,1,05,01041994,2
1,1301142816,1,03,09121975,1
1,1301142816,1,04,20081980,2
1,1301142816,1,01,04101941,2
1,1301142816,1,02,04051954,2
1,1301142817,1,02,15071949,2
1,1301142817,1,01,24011945,1
1,1301142818,1,01,15111974,1
1,1301142818,1,02,19031973,2
1,1301142819,1,01,05081940,1
1,1301217101,1,01,27111969,2
1,1301217101,1,04,25091989,1
1,1301217101,1,03,21041988,2
1,1301217101,1,02,29041991,2
1,1301217102,1,02,01011950,2
1,1301217102,1,01,30091941,1
1,1301217103,1,02,15081928,2
1,1301217103,1,01,18051927,1
1,1301217104,1,01,19031944,1
1,1301217105,1,01,22010000,2
1,1301217105,1,03,02090000,1
1,1301217105,1,02,09020000,2
1,1301217105,1,05,21060000,2
1,1301217105,1,04,12080000,2
1,1301217106,1,01,14080000,1
1,1301217107,1,01,02081949,1
1,1301217108,1,01,15051946,1
1,1301217109,1,01,20111977,2
1,1301217109,1,02,25101979,1
1,1301217111,1,01,05031978,1
1,1301217112,1,02,04051977,2
1,1301217112,1,01,30101954,1
1,1301217113,1,02,25061974,2
1,1301217113,1,01,28081942,1
1,1301217113,1,03,28121992,2
1,1301217114,1,01,12101955,1
1,1301217115,1,01,30071958,1
1,1301217116,1,01,02121989,1
1,1301217116,1,02,03011990,2
1,1301217117,1,02,27091981,1
1,1301217117,1,01,28031985,2
1,1301217117,1,03,21071991,2
1,1301217118,1,01,08101946,1
1,1301217118,1,03,02061973,2
1,1301217118,1,02,22121935,2
1,1301217119,1,01,03081945,2
1,1301217119,1,03,28071976,2
1,1301217119,1,02,27071970,1
1,1301217120,1,01,13101955,1
1,1301217120,1,02,27021986,2
1,1301217120,1,03,02081994,2
1,1301225701,1,01,22071954,2
1,1301225701,1,02,03031957,1
1,1301225701,1,03,26071980,2
1,1301225701,1,04,30031986,2
1,1301225702,1,01,29100000,2
1,1301225702,1,02,22100000,1
1,1301225703,1,02,26091983,1
1,1301225703,1,01,28011975,2
1,1301225705,1,01,30041958,2
1,1301225705,1,02,22101959,1
1,1301225705,1,03,01011982,2
1,1301225706,1,01,16091965,1
1,1301225706,1,02,17071976,2
1,1301225707,1,02,19071982,2
1,1301225707,1,01,11061977,1
1,1301225709,1,01,26051986,2
1,1301225709,1,02,21030000,1
1,1301225710,1,01,15091968,2
1,1301225710,1,02,24081972,1
1,1301225710,1,03,20081995,2
1,1301225711,1,01,28121958,2
1,1301225711,1,02,01061964,2
1,1301225711,1,03,30091986,1
1,1301225712,1,01,10011973,2
1,1301225712,1,02,30091968,1
1,1301225713,1,01,02031975,1
1,1301225713,1,02,25081976,2
1,1301225714,1,01,29111973,1
1,1301225714,1,02,04081974,2
1,1301225715,1,02,07070000,2
1,1301225715,1,03,06020000,2
1,1301225715,1,04,11120000,1
1,1301225715,1,01,04040000,2
1,1301225716,1,01,25111955,1
1,1301225717,1,01,27091969,1
1,1301225717,1,02,29091991,2
1,1301225717,1,03,17051992,2
1,1301225718,1,01,08030000,2
1,1301225718,1,03,21040000,2
1,1301225718,1,02,06120000,1
1,1301225719,1,02,03031965,2
1,1301225719,1,03,26081992,1
1,1301225719,1,01,03061958,2
1,1301225719,1,04,16121942,2
1,1301225720,1,02,19080000,2
1,1301225720,1,01,14090000,1
1,1301234201,1,01,23071956,2
1,1301234201,1,02,01041965,2
1,1301234201,1,03,08011994,1
1,1301234202,1,02,20110000,1
1,1301234202,1,01,12030000,2
1,1301234202,1,03,02050000,2
1,1301234202,1,04,27050000,2
1,1301234203,1,01,07100000,1
1,1301234203,1,02,29030000,2
1,1301234204,1,02,10061980,2
1,1301234204,1,01,22031969,1
1,1301234205,1,03,10090000,1
1,1301234205,1,01,02030000,2
1,1301234205,1,02,08040000,2
1,1301234206,1,02,07061977,2
1,1301234206,1,01,28051973,1
1,1301234208,1,02,30031995,2
1,1301234208,1,01,16011994,1
1,1301234209,1,01,28111968,1
1,1301234209,1,03,26041990,2
1,1301234209,1,02,03041967,2
1,1301234210,1,03,07111990,1
1,1301234210,1,02,10041961,2
1,1301234210,1,04,14081994,2
1,1301234210,1,01,19011945,2
1,1301234211,1,03,21050000,2
1,1301234211,1,01,27040000,2
1,1301234211,1,02,14100000,1
1,1301234212,1,04,14121990,1
1,1301234212,1,03,08061989,2
1,1301234212,1,02,19041968,2
1,1301234212,1,01,27071965,2
1,1301234212,1,05,13061994,2
1,1301234213,1,01,25041985,2
1,1301234213,1,02,29121986,1
1,1301234215,1,02,05101976,1
1,1301234215,1,01,15051974,2
1,1301234215,1,03,27071996,2
1,1301234216,1,03,05091984,2
1,1301234216,1,02,15051969,2
1,1301234216,1,01,01111960,2
1,1301234216,1,04,03091996,1
1,1301234217,1,03,09011991,1
1,1301234217,1,02,15080000,2
1,1301234217,1,01,27050000,2
1,1301234217,1,04,08061990,2
1,1301234217,1,05,24011990,2
1,1301234218,1,02,07071966,2
1,1301234218,1,01,10051966,1
1,1301234219,1,02,01051976,2
1,1301234219,1,03,16121992,2
1,1301234219,1,06,11071944,2
1,1301234219,1,01,25111961,1
1,1301234220,1,05,19091991,1
1,1301234220,1,04,28111989,2
1,1301234220,1,03,04071987,2
1,1301234220,1,02,19081963,2
1,1301234220,1,01,29071963,2
1,1301244401,1,01,04051981,2
1,1301244401,1,02,22021983,1
1,1301244402,1,01,09111960,1
1,1301244402,1,02,22011987,2
1,1301244402,1,03,16081988,2
1,1301244403,1,01,27101954,1
1,1301244404,1,02,26111981,2
1,1301244404,1,01,07091981,1
1,1301244405,1,03,28081980,2
1,1301244405,1,01,29091956,1
1,1301244405,1,02,04101956,2
1,1301244405,1,04,19031986,2
1,1301244406,1,05,22121981,2
1,1301244406,1,04,02111986,2
1,1301244406,1,01,22091951,1
1,1301244406,1,02,12041959,2
1,1301244406,1,03,27031982,2
1,1301244407,1,01,06041974,1
1,1301244407,1,02,24051972,2
1,1301244408,1,01,08050000,2
1,1301244408,1,02,16040000,1
1,1301244409,1,01,11010000,1
1,1301244409,1,02,15030000,2
1,1301244410,1,01,20040000,1
1,1301244410,1,02,04080000,2
1,1301244411,1,01,23030000,1
1,1301244412,1,02,23050000,2
1,1301244412,1,01,07110000,1
1,1301244413,1,02,19050000,2
1,1301244413,1,03,10070000,2
1,1301244413,1,01,15050000,1
1,1301244414,1,01,25070000,2
1,1301244414,1,02,05060000,1
1,1301244415,1,05,27120000,1
1,1301244415,1,02,24060000,2
1,1301244415,1,01,03050000,2
1,1301244416,1,02,05050000,2
1,1301244416,1,01,18010000,1
1,1301244417,1,02,03070000,2
1,1301244417,1,01,26110000,1
1,1301244418,1,01,04090000,1
1,1301244418,1,02,27070000,2
1,1301244418,1,03,07110000,2
1,1301244418,1,04,27120000,2
1,1301244418,1,05,29030000,2
1,1301244419,1,01,15110000,1
1,1301244419,1,02,02080000,2
1,1301244420,1,02,20020000,1
1,1301244420,1,01,15030000,2
1,1301307901,1,06,03070000,2
1,1301307901,1,01,26070000,2
1,1301307901,1,02,31030000,2
1,1301307901,1,03,17050000,2
1,1301307901,1,04,24070000,2
1,1301307901,1,05,06010000,1
1,1301307902,1,02,28040000,1
1,1301307902,1,01,03070000,2
1,1301307903,1,03,04090000,2
1,1301307903,1,02,10100000,2
1,1301307903,1,01,21040000,1
1,1301307903,1,04,22040000,2
1,1301307904,1,03,01110000,2
1,1301307904,1,04,05020000,1
1,1301307904,1,01,13070000,2
1,1301307904,1,02,26100000,2
1,1301307905,1,04,04110000,1
1,1301307905,1,01,05070000,2
1,1301307905,1,02,06070000,2
1,1301307905,1,03,05070000,2
1,1301307906,1,01,18070000,2
1,1301307906,1,02,11110000,1
1,1301307906,1,03,25010000,2
1,1301307907,1,01,26100000,2
1,1301307907,1,02,21090000,2
1,1301307907,1,03,15060000,2
1,1301307907,1,04,26110000,1
1,1301307908,1,02,24050000,2
1,1301307908,1,01,28020000,1
1,1301307909,1,02,16070000,2
1,1301307909,1,01,12060000,1
1,1301307910,1,02,02010000,2
1,1301307910,1,01,27110000,1
1,1301307911,1,01,24110000,1
1,1301307911,1,02,08020000,2
1,1301307912,1,01,21120000,1
